"Press","T","Vel:0","Vel:1","Vel:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.004034,274.47,0.0005947,0,0,1,0.00909,0.00909,0.005,0
-0.0040432,274.47,0.00059271,0,0,1,0.0091,0.0091,0.005,0
-0.0040528,274.47,0.00059054,0,0,1,0.00911,0.00911,0.005,0
-0.0040624,274.47,0.00058838,0,0,1,0.00912,0.00912,0.005,0
-0.0040723,274.47,0.00058613,0,0,1,0.00913,0.00913,0.005,0
-0.0040825,274.47,0.00058378,0,0,1,0.00914,0.00914,0.005,0
-0.0040926,274.47,0.00058144,0,0,1,0.00915,0.00915,0.005,0
-0.0041032,274.47,0.00057891,0,0,1,0.00916,0.00916,0.005,0
-0.0041138,274.47,0.00057638,0,0,1,0.00917,0.00917,0.005,0
-0.0041247,274.47,0.00057375,0,0,1,0.00918,0.00918,0.005,0
-0.0041359,274.47,0.00057101,0,0,1,0.00919,0.00919,0.005,0
-0.0041471,274.47,0.00056828,0,0,1,0.0092,0.0092,0.005,0
-0.0041588,274.47,0.00056533,0,0,1,0.00921,0.00921,0.005,0
-0.0041706,274.46,0.00056238,0,0,1,0.00922,0.00922,0.005,0
-0.0041827,274.46,0.00055931,0,0,1,0.00923,0.00923,0.005,0
-0.0041952,274.46,0.00055613,0,0,1,0.00924,0.00924,0.005,0
-0.0042077,274.46,0.00055295,0,0,1,0.00925,0.00925,0.005,0
-0.0042207,274.46,0.00054953,0,0,1,0.00926,0.00926,0.005,0
-0.0042338,274.46,0.0005461,0,0,1,0.00927,0.00927,0.005,0
-0.0042474,274.46,0.00054254,0,0,1,0.00928,0.00928,0.005,0
-0.0042613,274.45,0.00053886,0,0,1,0.00929,0.00929,0.005,0
-0.0042753,274.45,0.00053517,0,0,1,0.0093,0.0093,0.005,0
-0.00429,274.45,0.00053121,0,0,1,0.00931,0.00931,0.005,0
-0.0043046,274.45,0.00052724,0,0,1,0.00932,0.00932,0.005,0
-0.0043198,274.44,0.00052313,0,0,1,0.00933,0.00933,0.005,0
-0.0043355,274.44,0.00051887,0,0,1,0.00934,0.00934,0.005,0
-0.0043513,274.44,0.00051461,0,0,1,0.00935,0.00935,0.005,0
-0.0043678,274.44,0.00051003,0,0,1,0.00936,0.00936,0.005,0
-0.0043843,274.43,0.00050546,0,0,1,0.00937,0.00937,0.005,0
-0.0044014,274.43,0.00050072,0,0,1,0.00938,0.00938,0.005,0
-0.0044191,274.42,0.00049581,0,0,1,0.00939,0.00939,0.005,0
-0.0044368,274.42,0.0004909,0,0,1,0.0094,0.0094,0.005,0
-0.0044553,274.42,0.00048565,0,0,1,0.00941,0.00941,0.005,0
-0.0044739,274.41,0.00048039,0,0,1,0.00942,0.00942,0.005,0
-0.0044931,274.41,0.00047494,0,0,1,0.00943,0.00943,0.005,0
-0.0045131,274.4,0.00046931,0,0,1,0.00944,0.00944,0.005,0
-0.004533,274.4,0.00046368,0,0,1,0.00945,0.00945,0.005,0
-0.0045538,274.39,0.00045766,0,0,1,0.00946,0.00946,0.005,0
-0.0045747,274.38,0.00045164,0,0,1,0.00947,0.00947,0.005,0
-0.0045962,274.38,0.00044542,0,0,1,0.00948,0.00948,0.005,0
-0.0046185,274.37,0.00043899,0,0,1,0.00949,0.00949,0.005,0
-0.0046408,274.36,0.00043255,0,0,1,0.0095,0.0095,0.005,0
-0.004664,274.35,0.0004257,0,0,1,0.00951,0.00951,0.005,0
-0.0046872,274.34,0.00041885,0,0,1,0.00952,0.00952,0.005,0
-0.0047111,274.33,0.00041178,0,0,1,0.00953,0.00953,0.005,0
-0.0047358,274.32,0.00040448,0,0,1,0.00954,0.00954,0.005,0
-0.0047605,274.31,0.00039718,0,0,1,0.00955,0.00955,0.005,0
-0.0047859,274.3,0.00038944,0,0,1,0.00956,0.00956,0.005,0
-0.0048113,274.29,0.0003817,0,0,1,0.00957,0.00957,0.005,0
-0.0048374,274.28,0.00037372,0,0,1,0.00958,0.00958,0.005,0
-0.0048642,274.26,0.00036552,0,0,1,0.00959,0.00959,0.005,0
-0.004891,274.25,0.00035731,0,0,1,0.0096,0.0096,0.005,0
-0.0049182,274.23,0.00034866,0,0,1,0.00961,0.00961,0.005,0
-0.0049453,274.22,0.00034,0,0,1,0.00962,0.00962,0.005,0
-0.0049731,274.2,0.00033112,0,0,1,0.00963,0.00963,0.005,0
-0.0050014,274.19,0.000322,0,0,1,0.00964,0.00964,0.005,0
-0.0050297,274.17,0.00031289,0,0,1,0.00965,0.00965,0.005,0
-0.0050578,274.15,0.00030335,0,0,1,0.00966,0.00966,0.005,0
-0.0050859,274.13,0.00029381,0,0,1,0.00967,0.00967,0.005,0
-0.0051142,274.11,0.00028407,0,0,1,0.00968,0.00968,0.005,0
-0.0051428,274.09,0.00027412,0,0,1,0.00969,0.00969,0.005,0
-0.0051713,274.07,0.00026417,0,0,1,0.0097,0.0097,0.005,0
-0.0051988,274.05,0.00025387,0,0,1,0.00971,0.00971,0.005,0
-0.0052262,274.02,0.00024357,0,0,1,0.00972,0.00972,0.005,0
-0.0052534,274,0.00023312,0,0,1,0.00973,0.00973,0.005,0
-0.0052804,273.97,0.00022252,0,0,1,0.00974,0.00974,0.005,0
-0.0053074,273.95,0.00021191,0,0,1,0.00975,0.00975,0.005,0
-0.0053318,273.92,0.00020111,0,0,1,0.00976,0.00976,0.005,0
-0.0053562,273.9,0.00019031,0,0,1,0.00977,0.00977,0.005,0
-0.0053796,273.87,0.00017945,0,0,1,0.00978,0.00978,0.005,0
-0.0054021,273.84,0.00016854,0,0,1,0.00979,0.00979,0.005,0
-0.0054245,273.81,0.00015762,0,0,1,0.0098,0.0098,0.005,0
-0.0054424,273.78,0.00014677,0,0,1,0.00981,0.00981,0.005,0
-0.0054602,273.75,0.00013591,0,0,1,0.00982,0.00982,0.005,0
-0.0054761,273.72,0.00012516,0,0,1,0.00983,0.00983,0.005,0
-0.00549,273.69,0.00011451,0,0,1,0.00984,0.00984,0.005,0
-0.005504,273.66,0.00010386,0,0,1,0.00985,0.00985,0.005,0
-0.0055105,273.62,9.3681e-05,0,0,1,0.00986,0.00986,0.005,0
-0.005517,273.59,8.3496e-05,0,0,1,0.00987,0.00987,0.005,0
-0.00552,273.56,7.3667e-05,0,0,1,0.00988,0.00988,0.005,0
-0.0055197,273.53,6.4194e-05,0,0,1,0.00989,0.00989,0.005,0
-0.0055193,273.49,5.4719e-05,0,0,1,0.0099,0.0099,0.005,0
-0.0055072,273.46,4.6337e-05,0,0,1,0.00991,0.00991,0.005,0
-0.0054951,273.42,3.7953e-05,0,0,1,0.00992,0.00992,0.005,0
-0.0054774,273.39,3.0323e-05,0,0,1,0.00993,0.00993,0.005,0
-0.0054541,273.36,2.3444e-05,0,0,1,0.00994,0.00994,0.005,0
-0.0054308,273.32,1.6565e-05,0,0,1,0.00995,0.00995,0.005,0
-0.0053881,273.29,1.1794e-05,0,0,1,0.00996,0.00996,0.005,0
-0.0053455,273.25,7.0221e-06,0,0,1,0.00997,0.00997,0.005,0
-0.005292,273.22,3.709e-06,0,0,1,0.00998,0.00998,0.005,0
-0.0052277,273.18,1.8544e-06,0,0,1,0.00999,0.00999,0.005,0
-0.0051635,273.15,0,0,0,1,0.01,0.01,0.005,0
